"This worksheet includes one table, with columns A through AV. Blank cells within the table indicate that there is no data for that element.  The table includes data, organized by School, such as county, district, and school codes and names. The table also includes basic information about the school such as address, grade levels, and contacts."
New Jersey School Directory
Public Schools
County Code,County Name,District Code,District Name,School Code,School Name,Princ. Title,Princ. First Name,Princ. Last Name,Princ. Title 2,Princ. Email,Address1,Address2,City,State,Zip,Mailing Address1,Mailing Address2,Mailing City,Mailing State,Mailing Zip,HIB Title1,HIB First Nname,HIB Last Name,HIB Title2,Homeless Liaison Title1,Homeless Liaison First Name,Homeless Liaison Last Name,Homeless Liaison Title2,Phone,Pre-K,Kindergarten,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Post Grad,Adult Ed.,NCES Code
"=""27""",MORRIS,"=""3365""",Morris County Vocational School District,"=""302""",Academy for Performing Arts,,Scott,Shaw,Director,shaws@mcvts.org,50 Knoll Drive," ",Rockaway,NJ,"=""07866-4099""",50 Knoll Drive," ",Rockaway,NJ,"=""07866-4099""",,Danielle,Gorski,Anti-Bullying Specialist,,,,,"=""973-664-2201""",,,,,,,,,,,1,1,1,1,,,"="""""
"=""27""",MORRIS,"=""3365""",Morris County Vocational School District,"=""300""","Medicine, Innovation, Government, and Environmental Science",Mr.,Scott,Shaw,Director,shaws@mcvts.org,400 E. Main St.," ",Denville,NJ,"=""07434""",400 E. Main St.," ",Denville,NJ,"=""07434""",Ms.,Athena,Borzeka,Anti-Bullying Specialist,,,,,"=""973-697-3535""",,,,,,,,,,,1,1,1,1,,,"="""""
"=""27""",MORRIS,"=""3365""",Morris County Vocational School District,"=""304""",Morris County Career and Technical Institute,Ms.,Lynne,Jackson,School Principal,jacksonl@mcvts.org,214 Center Grove Rd.," ",Randolph,NJ,"=""07869""",214 Center Grove Rd.," ",Randolph,NJ,"=""07869""",Ms.,Tracey,Amedeo,Anti-Bullying Specialist,,,,,"=""973-627-4600""",,,,,,,,,,,,,1,1,,,"="""""
"=""27""",MORRIS,"=""3365""",Morris County Vocational School District,"=""050""",Morris County School of Technology,Mr.,Mark,Menadier,School Principal,menadierm@mcvts.org,400 EAST MAIN STREET," ",DENVILLE,NJ,"=""07834-2516""",400 EAST MAIN STREET," ",DENVILLE,NJ,"=""07834-2516""",Mrs.,Tracy,Amedeo,Anti-Bullying Specialist,,,,,"=""973-627-4600""",,,,,,,,,,,1,1,1,1,1,1,"=""04348"""
"=""27""",MORRIS,"=""3370""",Morris Hills Regional School District,"=""050""",Morris Hills High School,Mr.,Todd,Toriello,School Principal,ttoriello@mhrd.org,520 WEST MAIN STREET," ",ROCKAWAY,NJ,"=""07866-3799""",520 WEST MAIN STREET," ",ROCKAWAY,NJ,"=""07866-3799""",Ms.,Nicole,Gentile,Anti-Bullying Specialist,,,,,"=""973-664-2301""",,,,,,,,,,,1,1,1,1,,,"=""04352"""
"=""27""",MORRIS,"=""3370""",Morris Hills Regional School District,"=""040""",Morris Hills Regional District Adult High School,Mr.,Ryan,MacNaughton,School Principal,rmacnaughton@mhrd.org,50 Knoll Drive," ",ROCKAWAY,NJ,"=""07866""",50 Knoll Drive," ",ROCKAWAY,NJ,"=""07866""",Mr.,Ryan,Shaffer,Anti-Bullying Specialist,,,,,"=""973-664-2296""",,,,,,,,,,,,,,,,1,"="""""
"=""27""",MORRIS,"=""3370""",Morris Hills Regional School District,"=""060""",Morris Knolls High School,Mr.,Ryan,MacNaughton,School Principal,rmacnaughton@mhrd.org,50 KNOLL DRIVE," ",ROCKAWAY,NJ,"=""07866""",50 KNOLL DRIVE," ",ROCKAWAY,NJ,"=""07866""",Ms.,Danielle,Van Der Veken,Anti-Bullying Specialist,,,,,"=""973-664-2201""",,,,,,,,,,,1,1,1,1,,,"=""04354"""
"=""27""",MORRIS,"=""3380""",Morris Plains School District,"=""020""",Morris Plains Borough School,Mrs.,Monica,Crudele,School Principal,mcrudele@mpsdk8.org,500 SPEEDWELL AVENUE," ",MORRIS PLAINS,NJ,"=""07950-2134""",500 SPEEDWELL AVENUE," ",MORRIS PLAINS,NJ,"=""07950-2134""",Mr.,Brian,Wilson,Anti-Bullying Specialist,,,,,"=""973-538-1650""",,,,,1,1,1,1,1,1,,,,,,,"=""04358"""
"=""27""",MORRIS,"=""3380""",Morris Plains School District,"=""030""",Mountain Way School,Mrs.,Christine,Lion-Bailey,School Principal,clionbailey@mpsdk8.org,205 Mountain Way," ",MORRIS PLAINS,NJ,"=""07950""",205 Mountain Way," ",MORRIS PLAINS,NJ,"=""07950""",Mr.,Kathleen,Carlisle,Anti-Bullying Specialist,,,,,"=""973-538-0339""",1,1,1,1,,,,,,,,,,,,,"=""04362"""
"=""27""",MORRIS,"=""3385""",Morris School District,"=""060""",Alexander Hamilton,Mr.,Edward,Cisneros,School Principal,edward.cisneros@msdk12.net,24 MILLS STREET," ",MORRISTOWN,NJ,"=""07960""",24 MILLS STREET," ",MORRISTOWN,NJ,"=""07960""",Ms.,Briana,Lisciandrello,Anti-Bullying Specialist,,,,,"=""973-292-2190""",,,,,1,1,1,,,,,,,,,,"=""04368"""
"=""27""",MORRIS,"=""3385""",Morris School District,"=""065""",Alfred Vail School,Mr.,Brad,Bertani,School Principal,brad.bertani@msdk12.net,125 SPEEDWELL AVENUE," ",MORRIS PLAINS,NJ,"=""07950""",125 SPEEDWELL AVENUE," ",MORRIS PLAINS,NJ,"=""07950""",,Bryn,Markovich,Anti-Bullying Specialist,,,,,"=""973-292-2080""",,1,1,1,,,,,,,,,,,,,"=""04370"""
"=""27""",MORRIS,"=""3385""",Morris School District,"=""075""",Frelinghuysen Middle School,Mr.,Vincent,Marchese,School Principal,Vincent.Marchese@msdk12.net,WEST HANOVER AVENUE," ",MORRISTOWN,NJ,"=""07960""",WEST HANOVER AVENUE," ",MORRISTOWN,NJ,"=""07960""",Ms.,Dayjahnae,Rogers-Martin,Anti-Bullying Specialist,,,,,"=""973-292-2200""",,,,,,,,1,1,1,,,,,,,"=""04372"""
"=""27""",MORRIS,"=""3385""",Morris School District,"=""090""",Hillcrest School,Ms.,Lisa,Fischman,School Principal,lisa.fischman@msdk12.net,160 HILLCREST AVENUE," ",MORRISTOWN,NJ,"=""07960""",160 HILLCREST AVENUE," ",MORRISTOWN,NJ,"=""07960""",Ms.,Bryn,Markovich,Anti-Bullying Specialist,,,,,"=""973-292-2240""",,1,1,1,,,,,,,,,,,,,"=""04378"""
"=""27""",MORRIS,"=""3385""",Morris School District,"=""085""",Lafayette Learning Center,Mrs.,Jacquelyn,Adames,School Principal,jacquelyn.adames@msdk12.net,31 HAZEL STREET," ",MORRISTOWN,NJ,"=""07960""",31 HAZEL STREET," ",MORRISTOWN,NJ,"=""07960""",Mrs.,Courtney,Brilllio,Anti-Bullying Specialist,,,,,"=""973-292-2222""",1,,,,,,,,,,,,,,,,"=""04376"""
"=""27""",MORRIS,"=""3385""",Morris School District,"=""050""",Morristown High School,Mr.,Mark,Manning,School Principal,mark.manning@msdk12.net,50 EARLY STREET," ",MORRISTOWN,NJ,"=""07960""",50 EARLY STREET," ",MORRISTOWN,NJ,"=""07960""",Mrs.,Sasha,Hicks,Anti-Bullying Specialist,,,,,"=""973-292-2000""",,,,,,,,,,,1,1,1,1,,,"=""04366"""
"=""27""",MORRIS,"=""3385""",Morris School District,"=""100""",Normandy Park School,Mr.,Christopher,Miller,School Principal,Christopher.miller@msdk12.net,19A NORMANDY PARKWAY," ",MORRISTOWN,NJ,"=""07960""",19A NORMANDY PARKWAY," ",MORRISTOWN,NJ,"=""07960""",,Gloria,Hunt,Anti-Bullying Specialist,,,,,"=""973-889-7690""",,1,1,1,1,1,1,,,,,,,,,,"=""00337"""
"=""27""",MORRIS,"=""3385""",Morris School District,"=""105""",Sussex Avenue School,Mr.,Robert,Sparano,School Principal,Robert.Sparano@msdk12.net,125 SUSSEX AVENUE," ",MORRISTOWN,NJ,"=""07960""",125 SUSSEX AVENUE," ",MORRISTOWN,NJ,"=""07960""",Ms.,Khirstie,Diaz,Anti-Bullying Specialist,,,,,"=""973-292-2250""",,,,,1,1,1,,,,,,,,,,"=""04384"""
"=""27""",MORRIS,"=""3385""",Morris School District,"=""110""",Thomas Jefferson School,Ms.,Kolleen,Myers,School Principal,Kolleen.Myers@msdk12.net,JAMES STREET & OGDEN PLACE," ",MORRISTOWN,NJ,"=""07960""",JAMES STREET & OGDEN PLACE," ",MORRISTOWN,NJ,"=""07960""",Ms.,Shannon,Heffernan,Anti-Bullying Specialist,,,,,"=""973-292-2090""",,,,,1,1,1,,,,,,,,,,"=""04386"""
"=""27""",MORRIS,"=""3385""",Morris School District,"=""115""",Woodland School,Mr.,Patrick,Phalon,School Principal,patrick.phalon@msdk12.net,51 JOHNSTON DRIVE," ",CONVENT STATION,NJ,"=""07961""",51 JOHNSTON DRIVE," ",CONVENT STATION,NJ,"=""07961""",Ms.,Megan,Stonebrink,Anti-Bullying Specialist,,,,,"=""973-292-2230""",,1,1,1,,,,,,,,,,,,,"=""04388"""
"=""27""",MORRIS,"=""3410""",Mount Arlington Public School District,"=""045""",Edith M. Decker Elementary School,Mr.,Joseph,Coladarci,School Principal,jcoladarci@mtarlingtonk8.org,446 HOWARD BOULEVARD," ",MT  ARLINGTON,NJ,"=""07856""",446 HOWARD BOULEVARD," ",MT  ARLINGTON,NJ,"=""07856""",Mrs.,Anne,Dean,Anti-Bullying Specialist,,,,,"=""973-398-6400""",1,1,1,1,,,,,,,,,,,,,"=""04392"""
"=""27""",MORRIS,"=""3410""",Mount Arlington Public School District,"=""050""",Mount Arlington Public School,Mr.,Joseph,Coladarci,School Principal,jcoladarci@mtarlingtonk8.org,235 HOWARD BOULEVARD," ",MT  ARLINGTON,NJ,"=""07856""",235 HOWARD BOULEVARD," ",MT  ARLINGTON,NJ,"=""07856""",Mrs.,Anne,Dean,Anti-Bullying Specialist,,,,,"=""973-398-4400""",,,,,1,1,1,1,1,1,,,,,,,"=""04394"""
"=""27""",MORRIS,"=""3450""",Mount Olive Township School District,"=""050""",Chester M. Stephens Elementary School,Ms.,Nicole,Musarra,School Principal,nicole.musarra@motsd.org,99 SUNSET DRIVE," ",BUDD LAKE,NJ,"=""07828""",99 SUNSET DRIVE," ",BUDD LAKE,NJ,"=""07828""",Ms.,Heather,Hoffman,Anti-Bullying Specialist,,,,,"=""973-691-4002""",,1,1,1,1,1,1,,,,,,,,,,"=""04404"""
"=""27""",MORRIS,"=""3450""",Mount Olive Township School District,"=""010""",Mount Olive High School,Mr.,Kevin,Stansberry,School Principal,kevin.stansberry@motsd.org,18 COREY ROAD," ",FLANDERS,NJ,"=""07836""",18 COREY ROAD," ",FLANDERS,NJ,"=""07836""",Ms.,Jena,Graham,Anti-Bullying Specialist,,,,,"=""973-927-2208""",,,,,,,,,,,1,1,1,1,,,"=""04398"""
"=""27""",MORRIS,"=""3450""",Mount Olive Township School District,"=""040""",Mount Olive Middle School,Mrs.,Agatha,Wilke,School Principal,agatha.wilke@motsd.org,160 WOLFE ROAD," ",BUDD LAKE,NJ,"=""07828""",160 WOLFE ROAD," ",BUDD LAKE,NJ,"=""07828""",Ms.,Anna,Crumm,Anti-Bullying Specialist,,,,,"=""973-691-4006""",,,,,,,,1,1,1,,,,,,,"=""00459"""
"=""27""",MORRIS,"=""3450""",Mount Olive Township School District,"=""060""",Mountain View Elementary School,Mrs.,Melissa,Kolenski,School Principal,melissa.kolenski@motsd.org,118 CLOVER HILL DRIVE," ",FLANDERS,NJ,"=""07836""",118 CLOVER HILL DRIVE," ",FLANDERS,NJ,"=""07836""",Ms.,Kathryn,Devins,Anti-Bullying Specialist,,,,,"=""973-927-2201""",1,1,1,1,1,1,1,,,,,,,,,,"=""04406"""
"=""27""",MORRIS,"=""3450""",Mount Olive Township School District,"=""065""",Sandshore Rd. Elementary School,Mrs.,Jennifer,Curry,School Principal,jennifer.curry@motsd.org,498 SANDSHORE  ROAD," ",BUDD LAKE,NJ,"=""07828""",498 SANDSHORE  ROAD," ",BUDD LAKE,NJ,"=""07828""",Ms.,Melissa,Roman,Anti-Bullying Specialist,,,,,"=""973-691-4003""",,1,1,1,1,1,1,,,,,,,,,,"=""04410"""
"=""27""",MORRIS,"=""3450""",Mount Olive Township School District,"=""070""",Tinc Rd. Elementary School,Mr.,Mark,Grilo,School Principal,mark.grilo@motsd.org,24 TINC ROAD," ",FLANDERS,NJ,"=""07836""",24 TINC ROAD," ",FLANDERS,NJ,"=""07836""",Ms.,Lisa,Barba,Anti-Bullying Specialist,,,,,"=""973-927-2203""",,1,1,1,1,1,1,,,,,,,,,,"=""04412"""
"=""27""",MORRIS,"=""3460""",Mountain Lakes Public School District,"=""060""",Briarcliff Middle School,Mr.,Erik,Carlson,School Principal,ecarlson@mlschools.org,93 Briarcliff Rd.," ",Mountain Lakes,NJ,"=""07046""",93 Briarcliff Rd.," ",Mountain Lakes,NJ,"=""07046""",Ms.,Melissa,Fleming,Anti-Bullying Specialist,,,,,"=""973-334-0342""",,,,,,,,1,1,1,,,,,,,"=""04418"""
"=""27""",MORRIS,"=""3460""",Mountain Lakes Public School District,"=""070""",Lake Drive Program for Hearing Impaired,Mrs.,Julie,Lazeration,School Principal,jlazeration@mlschools.org,10 LAKE DRIVE," ",MOUNTAIN LAKES,NJ,"=""07046-1342""",10 LAKE DRIVE," ",MOUNTAIN LAKES,NJ,"=""07046-1342""",Ms.,Jennifer,DeMuth,Anti-Bullying Specialist,,,,,"=""973-299-0166""",1,1,1,1,1,1,1,1,1,1,,,,,,,"=""04420"""
"=""27""",MORRIS,"=""3460""",Mountain Lakes Public School District,"=""050""",Mountain Lakes High School,Mr.,Richard,Mangili,School Principal,rmangili@mlschools.org,96 Powerville Rd.," ",Mountain Lakes,NJ,"=""07046""",96 Powerville Rd.," ",Mountain Lakes,NJ,"=""07046""",Mrs.,Lisa,Cortese,Anti-Bullying Specialist,,,,,"=""973-334-8400""",,,,,,,,,,,1,1,1,1,,,"=""04416"""
"=""27""",MORRIS,"=""3460""",Mountain Lakes Public School District,"=""080""",Wildwood Elementary School,Mr.,Patrick,Higgins,School Principal,phiggins@mlschools.org,51 Glen Rd.," ",Mountain Lakes,NJ,"=""07046""",51 Glen Rd.," ",Mountain Lakes,NJ,"=""07046""",Ms.,Dominique,D'Addeizo,Anti-Bullying Specialist,,,,,"=""973-334-3609""",,1,1,1,1,1,1,,,,,,,,,,"=""04422"""
"=""27""",MORRIS,"=""3520""",Netcong School District,"=""060""",Netcong Elementary School,Mr.,Shawn,Cryan,School Principal,scryan@netcongschool.org,26 COLLEGE ROAD," ",NETCONG,NJ,"=""07857-1621""",26 COLLEGE ROAD," ",NETCONG,NJ,"=""07857-1621""",Ms.,Taylor,Guido,Anti-Bullying Specialist,Mrs.,Susan,McCall,School Homeless Liaison,"=""973-347-0020""",1,1,1,1,1,1,1,1,1,1,,,,,,,"=""04426"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""055""",Brooklawn Middle School,Ms.,Carly,Stout,School Principal,cstout@pthsd.net,250 Beachwood Road," ",Parsippany,NJ,"=""07054-2459""",250 Beachwood Road,"PO Box 52 ",Parsippany,NJ,"=""07054-2459""",Mr.,Daniel,Yarosz,Anti-Bullying Specialist,,,,,"=""973-428-7551""",,,,,,,,1,1,1,,,,,,,"=""04434"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""060""",Central Middle School,Mr.,Mark,Gray,School Principal,mgray@pthsd.net,1620 Route 46," ",Parsippany,NJ,"=""07054""",1620 Route 46,"PO Box 52 ",Parsippany,NJ,"=""07054""",Mr.,Daniel,Yarosz,Anti-Bullying Specialist,,,,,"=""973-263-7125""",,,,,,,,1,1,1,,,,,,,"=""04436"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""062""",Eastlake Elementary School,Mr.,Sebastian,Powell,School Principal,sppowell@pthsd.net,40 Eba Road," ",Parsippany,NJ,"=""07054-2619""",40 Eba Road,"PO Box 52 ",Parsippany,NJ,"=""07054-2619""",Ms.,Ellen,Belarmino,Anti-Bullying Specialist,,,,,"=""973-428-7583""",1,1,1,1,1,1,1,,,,,,,,,,"=""04438"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""064""",Intervale Elementary School,Mr.,Christopher,Waack,School Principal,cwaack@pthsd.net,60 Pitt Rd," ",Boonton,NJ,"=""07005""",60 Pitt Rd," ",Boonton,NJ,"=""07005""",Ms.,Donna,ODonnell,Anti-Bullying Specialist,,,,,"=""973-263-7075""",,1,1,1,1,1,1,,,,,,,,,,"=""04440"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""065""",Knollwood Elementary School,Mr.,Steven,Linzenbold,School Principal,sglinzenbold@pthsd.net,445 Knoll Road," ",Lake Hiawatha,NJ,"=""07034""",445 Knoll Road,"PO Box 52 ",Parsippany,NJ,"=""07054""",Ms.,Denise,Brewer,Anti-Bullying Specialist,,,,,"=""973-263-7060""",,1,1,1,1,1,1,,,,,,,,,,"=""04442"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""070""",Lake Hiawatha Elementary School,Mr.,Steve,Figurelli,School Principal,spfigurelli@pthsd.net,1 Lincoln Avenue," ",Lake Hiawatha,NJ,"=""07034""",1 Lincoln Avenue,"PO Box 52 ",Parsippany,NJ,"=""07054""",Mr.,Panayotis,Radiotis,Anti-Bullying Specialist,,,,,"=""973-263-4344""",1,1,1,1,1,1,1,,,,,,,,,,"=""00401"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""080""",Lake Parsippany Elementary School,Ms.,Michele,Hoffman,School Principal,mhoffman@pthsd.net,225 Kingston Road," ",Parsippany,NJ,"=""07054""",225 Kingston Road,"PO Box 52 ",Parsippany,NJ,"=""07054""",Mr.,Fred,Douglas,Anti-Bullying Specialist,,,,,"=""973-428-7572""",,1,1,1,1,1,1,,,,,,,,,,"=""04446"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""090""",Littleton Elementary School,Mr.,Brian,Staples,School Principal,btstaples@pthsd.net,250 Brooklawn Drive," ",Morris Plains,NJ,"=""07950""",250 Brooklawn Drive,"PO Box 52 ",Parsippany,NJ,"=""07054""",Ms.,Jacquelyn,Greenberg,Anti-Bullying Specialist,,,,,"=""973-682-2847""",1,1,1,1,1,1,1,,,,,,,,,,"=""04448"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""100""",Mount Tabor Elementary School,Mrs.,Marlene,Toomey,School Principal,matoomey@pthsd.net,900 PARK RD & ROUTE 53,"PO BOX 509 ",MOUNT TABOR,NJ,"=""07878""",PARK RD & ROUTE 53,"PO BOX 509 ",MOUNT TABOR,NJ,"=""07878""",Ms.,Kelsey,O'Connell,Anti-Bullying Specialist,,,,,"=""973-889-3361""",,1,1,1,1,1,1,,,,,,,,,,"=""00241"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""103""",Northvail Elementary School,Dr.,Natalie,Betz,School Principal,nbetz@pthsd.net,10 EILEEN COURT," ",PARSIPPANY,NJ,"=""07054-1430""",10 EILEEN COURT,"PO Box 52 ",PARSIPPANY,NJ,"=""07054-1430""",Mr.,Richard,Breiten,Anti-Bullying Specialist,,,,,"=""973-263-7070""",,1,1,1,1,1,1,,,,,,,,,,"=""04452"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""050""",Parsippany High School,Mrs.,Melissa,Carucci,School Principal,mvcarucci@pthsd.net,309 Baldwin Rd," ",Parsippany,NJ,"=""07054""",309 Baldwin Rd,"PO Box 52 ",Parsippany,NJ,"=""07054""",Ms.,Aimee,Doyle,Anti-Bullying Specialist,,,,,"=""973-263-7001""",,,,,,,,,,,1,1,1,1,,,"=""04430"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""053""",Parsippany Hills High School,Dr.,Matthew,Thompson,School Principal,mjthompson@pthsd.net,20 Rita Drive," ",Morris Plains,NJ,"=""07950""",20 Rita Drive,"PO Box 52 ",Parsippany,NJ,"=""07054""",Mr.,Jason,Wooster,Anti-Bullying Specialist,,,,,"=""973-682-2815""",,,,,,,,,,,1,1,1,1,,,"=""04432"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""107""",Rockaway Meadow Elementary School,Mr.,Michael,DiSanto,School Principal,mdisanto@pthsd.net,160 EDWARDS ROAD," ",PARSIPPANY,NJ,"=""07054-2205""",160 EDWARDS ROAD,"PO Box 52 ",PARSIPPANY,NJ,"=""07054-2205""",Ms.,Emily,Young,Anti-Bullying Specialist,,,,,"=""973-263-7308""",,1,1,1,1,1,1,,,,,,,,,,"=""04454"""
"=""27""",MORRIS,"=""3950""",Parsippany-Troy Hills Township School District,"=""120""",Troy Hills Elementary School,Mr.,Keith,Cortright,School Principal,kcortright@pthsd.net,509 S  BEVERWYCK ROAD," ",PARSIPPANY,NJ,"=""07054-3327""",509 S  BEVERWYCK ROAD,"PO Box 52 ",PARSIPPANY,NJ,"=""07054-3327""",Ms.,Bayley,Clayton,Anti-Bullying Specialist,,,,,"=""973-428-7588""",,1,1,1,1,1,1,,,,,,,,,,"=""04458"""
"=""27""",MORRIS,"=""4080""",Pequannock Township School District,"=""055""",Hillview School,Mrs.,Allison,Stager,School Principal,allison.stager@pequannock.org,206 Boulevard," ",Pompton Plains,NJ,"=""07444-1903""",206 Boulevard," ",Pompton Plains,NJ,"=""07444-1903""",Ms.,Nubia,Fonseca,Anti-Bullying Specialist,,,,,"=""973-616-6080""",,1,1,1,1,1,1,,,,,,,,,,"=""04472"""
"=""27""",MORRIS,"=""4080""",Pequannock Township School District,"=""060""",North Boulevard School,Mrs.,Elissa,Scillieri,School Principal,elissa.scillieri@pequannock.org,363 Boulevard," ",Pompton Plains,NJ,"=""07444-1701""",363 Boulevard," ",Pompton Plains,NJ,"=""07444-1701""",Ms.,Misty,Lynes,Anti-Bullying Specialist,,,,,"=""973-616-6070""",1,1,1,1,1,1,1,,,,,,,,,,"=""04474"""
"=""27""",MORRIS,"=""4080""",Pequannock Township School District,"=""050""",Pequannock Township High School,Mr.,Richard,Hayzler,School Principal,richard.hayzler@pequannock.org,85 Sunset Road," ",Pompton Plains,NJ,"=""07444-1652""",85 Sunset Road," ",Pompton Plains,NJ,"=""07444-1652""",Ms.,Kimberly,Buscher,Anti-Bullying Specialist,,,,,"=""973-616-6000""",,,,,,,,,,,1,1,1,1,,,"=""04470"""
"=""27""",MORRIS,"=""4080""",Pequannock Township School District,"=""080""",Pequannock Valley School,Mr.,John,Seborowski,School Principal,john.seborowski@pequannock.org,493 Newark Pompton Tpke.," ",Pompton Plains,NJ,"=""07444-1923""",493 Newark Pompton Tpke.," ",Pompton Plains,NJ,"=""07444-1923""",Mrs.,Terri,Praschak,Anti-Bullying Specialist,,,,,"=""973-616-6050""",,,,,,,,1,1,1,,,,,,,"=""04478"""
"=""27""",MORRIS,"=""4080""",Pequannock Township School District,"=""100""",Stephen J. Gerace School,Mr.,Matthew,Reiner,School Principal,matthew.reiner@pequannock.org,59 Boulevard," ",Pequannock,NJ,"=""07440-1531""",59 Boulevard," ",Pequannock,NJ,"=""07440-1531""",Ms.,Jacqueline,Griffith,Anti-Bullying Specialist,,,,,"=""973-305-5615""",,1,1,1,1,1,1,,,,,,,,,,"=""04482"""
"=""27""",MORRIS,"=""4330""",Randolph Township School District,"=""057""",Center Grove School,Mr.,Mario,Rodas,School Principal,mrodas@rtnj.org,25 SCHOOL HOUSE ROAD," ",RANDOLPH,NJ,"=""07869""",25 SCHOOL HOUSE ROAD," ",RANDOLPH,NJ,"=""07869""",Ms.,Kayla,Licamara,Anti-Bullying Specialist,,,,,"=""973-361-7835""",1,1,1,1,1,1,1,,,,,,,,,,"=""04488"""
"=""27""",MORRIS,"=""4330""",Randolph Township School District,"=""065""",Fernbrook School,Dr.,Michelle,Bernal,School Principal,mbernal@rtnj.org,206 QUAKER CHURCH ROAD," ",RANDOLPH,NJ,"=""07869""",206 QUAKER CHURCH ROAD," ",RANDOLPH,NJ,"=""07869""",Ms.,Krissy,Atelek,Anti-Bullying Specialist,,,,,"=""973-361-0660""",,1,1,1,1,1,1,,,,,,,,,,"=""04490"""
"=""27""",MORRIS,"=""4330""",Randolph Township School District,"=""070""",Ironia School,Ms.,Katherine,Dressel,School Principal,kdressel@rtnj.org,303 DOVER  CHESTER ROAD," ",RANDOLPH,NJ,"=""07869""",303 DOVER  CHESTER ROAD," ",RANDOLPH,NJ,"=""07869""",Ms.,Kristen,Hunklele,Anti-Bullying Specialist,,,,,"=""973-584-8588""",,1,1,1,1,1,1,,,,,,,,,,"=""04492"""
"=""27""",MORRIS,"=""4330""",Randolph Township School District,"=""050""",Randolph High School,Ms.,Jessica,Baxter,School Principal,jbaxter@rtnj.org,511 MILLBROOK AVENUE," ",RANDOLPH,NJ,"=""07869""",511 MILLBROOK AVENUE," ",RANDOLPH,NJ,"=""07869""",Mr.,Argyris,Eleftheriou,Anti-Bullying Specialist,,,,,"=""973-361-2400""",1,,,,,,,,,,1,1,1,1,,,"=""04486"""
"=""27""",MORRIS,"=""4330""",Randolph Township School District,"=""075""",Randolph Middle School,Mr.,David,Kricheff,School Principal,dkricheff@rtnj.org,507 MILLBROOK AVENUE," ",RANDOLPH,NJ,"=""07869""",507 MILLBROOK AVENUE," ",RANDOLPH,NJ,"=""07869""",Mr.,Peter,Gangemi,Anti-Bullying Specialist,,,,,"=""973-366-8700""",,,,,,,,1,1,1,,,,,,,"=""04494"""
"=""27""",MORRIS,"=""4330""",Randolph Township School District,"=""080""",Shongum School,Mr.,Michael,Scott,School Principal,mscott@rtnj.org,9 ARROW PLACE," ",RANDOLPH,NJ,"=""07869""",9 ARROW PLACE," ",RANDOLPH,NJ,"=""07869""",Ms.,April,Klecak,Anti-Bullying Specialist,,,,,"=""973-895-2322""",,1,1,1,1,1,1,,,,,,,,,,"=""04496"""
"=""27""",MORRIS,"=""4440""",Riverdale School District,"=""050""",Riverdale School,Mr.,Mark,Sernatinger,School Principal,msernatinger@rpsnj.org,52 NEWARK POMPTON TURNPIKE," ",RIVERDALE,NJ,"=""07457""",52 NEWARK POMPTON TURNPIKE," ",RIVERDALE,NJ,"=""07457""",Mrs.,Stacy,DiLorenzo,Anti-Bullying Specialist,,,,,"=""973-839-1300""",1,1,1,1,1,1,1,1,1,1,,,,,,,"=""04498"""
"=""27""",MORRIS,"=""4480""",Rockaway Borough School District,"=""060""",Lincoln Elementary School,Ms.,Jennifer,Skomial,School Principal,jskomial@rockboro.org,37 KELLER AVENUE," ",ROCKAWAY,NJ,"=""07866-3921""",37 KELLER AVENUE," ",ROCKAWAY,NJ,"=""07866-3921""",Ms.,Brianna,Rigas,Anti-Bullying Specialist,,,,,"=""973-625-8602""",1,1,1,1,1,,,,,,,,,,,,"=""04504"""
"=""27""",MORRIS,"=""4480""",Rockaway Borough School District,"=""050""",Thomas Jefferson Middle School,Mr.,Leon,Samuels,School Principal,dwaxman@rockboro.org,95 EAST MAIN STREET," ",ROCKAWAY,NJ,"=""07866-3517""",95 EAST MAIN STREET," ",ROCKAWAY,NJ,"=""07866-3517""",Ms.,Bryanna,Dennison,Anti-Bullying Specialist,,,,,"=""973-625-8603""",,,,,,1,1,1,1,1,,,,,,,"=""04502"""
